empl_ind_construction_%, agri_gross_value_livestock_m$, indstry_bus_trnsprt_pst_wrhsng_cnt, indstry_bus_prof_sci_tech_cnt, vhcl_light_rigid_truck, insolv_tot_debator_entr_bus_rel_per_insolv, agri_meat_chiecken_cnt, agri_broadacre_tot_area, bus_exit_20_plus_emply_cnt, year, vhcl_non_freight_truck, bus_exit_no_emply_cnt, empl_ind_admin_safety_%, fuel_type_diesel, bus_no_emply_cnt, bld_app_priv_dwl_exc_hs_cnt, sel_cause_non_bus_rel_insolv_caused_by_unemploy_loss_income, empl_ind_mnfctrng_%, res_prop_att_dwl_trnsfrs_cnt, indstry_bus_construction_cnt, vhcl_reg_over_10_yrs, vhcl_light_commercial, indstry_bus_mining_cnt, vhcl_heavy_rigid_truck, occ_debtor_service_worker, fuel_type_electric, vhcl_tot, p_t_trdmrk_apps_cnt, indstry_bus_hlth_soc_ass_cnt, indstry_bus_art_rec_cnt, agri_meat_cattle_cnt, empl_ind_admin_supp_%, bld_app_tot_priv_dwl_val_aud, bus_exit_5_19_emply_cnt, indstry_bus_admin_supp_cnt, bld_app_tot_non_res_bld_val_aud, occ_debtor_technician_trade, indstry_bus_retail_trd_cnt, vhcl_reg_less_than_5_yrs, vhcl_campervans, bld_app_tot_priv_dwl_cnt, indstry_bus_financ_insur_cnt, agri_gross_value_agri_production_m$, empl_ind_whlsle_trd_%, indstry_bus_accom_food_cnt, bld_app_priv_hse_cnt, fuel_type_petrol, vhcl_passenger, occ_debtor_professional, indstry_bus_tot_cnt, empl_ind_oth_serv_%, bld_app_priv_hse_val_aud, sel_cause_bus_rel_insolv_caused_by_economic, bld_app_priv_dwl_exc_hs_val_aud, indstry_bus_current_unkwn_cnt, indstry_bus_whlsle_trd_cnt, tourist_accom_over_15_rooms, bus_entr_tot_cnt, agri_area_holding, empl_ind_mining_%, occ_debtor_other_unkwn, empl_ind_edu_train_%, agri_veg_human_consumption, bus_entr_no_emply_cnt, bus_20_plus_emply_cnt, indstry_bus_ag_frst_fsh_cnt, indstry_bus_oth_serv_cnt, p_t_patent_apps_cnt, indstry_bus_rent_rl_est_cnt, indstry_bus_infomedia_telecom_cnt, bus_entr_5_19_emply_cnt, bld_app_tot_res_bld_val_aud, occ_debtor_sales_worker, indstry_bus_mnfctrng_cnt, bus_entr_20_plus_emply_cnt, indstry_bus_edu_train_cnt, agri_gross_value_crops_m$, res_prop_att_dwl_med_sal_prc_aud, empl_ind_hlth_soc_assist_%, agri_fruit_nut_orchard_tree, occ_debtor_machinery_op_driver, vhcl_motorcycles, empl_ind_ag_frst_fsh_%, empl_tot, bus_tot_cnt, agri_dairy_cattle_cnt, occ_debtor_labourer, bld_app_tot_dwl_cnt, empl_ind_prof_sci_tech_cnt_%, agri_sheep_cnt, sa2_main16, bus_5_19_emply_cnt, empl_ind_retail_trd_%, fuel_type_lpg_dual_other, insolv_tot_debator_entr_per_insolv, bus_entr_1_4_emply_cnt, occ_debtor_clerical_admin, empl_ind_trnsprt_pst_wrhsng_%, sel_cause_non_bus_rel_insolv_caused_by_excess_credit_use, empl_ind_elc_gs_wtr_wst_%, res_prop_hse_med_sal_prc_aud, empl_ind_rent_rl_est_%, agri_pig_cnt, vhcl_buses, insolv_tot_debator_entr_non_bus_rel_per_insolv, sa2_name16, bus_exit_tot_cnt, empl_ind_financ_insur_%, indstry_bus_elc_gs_wtr_wst_cnt, bld_app_tot_bld_val_aud, res_prop_hse_trnsfs_cnt, vhcl_reg_5_to_10, bus_1_4_emply_cnt, empl_ind_accom_food_%, empl_ind_art_rec_%, occ_debtor_manager, bus_exit_1_4_emply_cnt, indstry_bus_pub_admin_safety_cnt, vhcl_articulated_truck, empl_ind_infomedia_telecom_%
null,null,34,83,35,null,null,null,null,2016,null,65,null,860,357,null,null,null,null,131,2563,625,null,47,null,3,6341,null,13,5,null,null,3.0,3,42,5.0,null,43,1774,8,5,42,null,null,30,5,5284,5387,null,701,null,3.0,null,null,10,62,null,79,null,null,null,null,null,52,26,3,50,null,79,3,3,3.0,null,63,null,13,null,null,null,null,null,224,null,null,701,null,null,5,null,null,"211011257",104,null,207,null,27,null,null,null,null,null,null,null,6,null,"Rowville  North",84,null,null,8.0,null,2006,218,null,null,null,16,3,9,null
null,null,53,234,43,null,null,null,null,2016,4,115,null,1712,791,35,null,null,null,309,6923,1289,null,102,null,6,14162,null,97,13,null,null,36.0,3,54,10.0,null,94,3205,25,103,99,null,null,43,68,11906,12160,null,1296,null,28.0,null,9.0,16,47,null,222,null,null,null,null,null,147,13,16,66,null,75,12,3,37.0,null,43,null,18,null,null,null,null,null,509,null,null,1296,null,null,103,null,null,"211031267",92,null,544,null,73,null,null,null,null,null,null,null,26,null,"Ringwood East",149,null,3,48.0,null,4030,400,null,null,null,30,null,4,null
null,null,127,52,200,null,null,null,3,2016,6,56,null,2016,372,23,null,null,null,111,2865,1331,null,312,null,6,11687,null,10,11,null,null,6.0,5,24,9.0,null,38,6805,12,28,37,null,null,29,5,9418,9465,null,713,null,1.0,null,5.0,10,68,2,91,null,null,null,null,null,67,24,4,57,null,77,3,3,6.0,null,52,null,9,null,null,null,null,null,169,null,null,713,null,null,28,null,null,"210051250",112,null,291,null,22,null,null,null,null,null,null,null,126,null,"Tullamarine",69,null,3,15.0,null,2017,208,null,null,null,8,null,66,null
null,null,225,59,58,null,null,null,3,2016,12,76,null,1206,558,26,null,null,null,195,5013,982,null,166,null,null,10153,null,52,3,null,null,103.0,4,53,14.0,null,37,2182,12,396,27,null,null,23,370,8351,8555,null,881,null,98.0,null,5.0,15,28,null,192,null,null,null,null,null,143,11,5,42,null,42,null,3,103.0,null,56,null,11,null,null,null,null,null,311,null,null,881,null,null,396,null,null,"210051443",52,null,619,null,50,null,null,null,null,null,null,null,21,null,"Craigieburn  South",106,null,6,117.0,null,2957,257,null,null,null,27,3,36,null
null,null,53,155,66,null,null,null,null,2016,3,116,null,1612,698,41,null,null,null,285,4808,1167,null,87,null,6,11932,null,57,3,null,null,18.0,5,52,15.0,null,70,3345,15,64,113,null,null,21,23,9950,10147,null,1144,null,9.0,null,9.0,20,54,null,182,null,null,null,null,null,124,32,7,43,null,120,5,4,19.0,null,49,null,16,null,null,null,null,null,420,null,null,1144,null,null,64,null,null,"211011256",72,null,388,null,55,null,null,null,null,null,null,null,11,null,"Rowville  Central",150,null,4,34.0,null,3781,340,null,null,null,30,4,16,null
null,null,73,193,96,null,null,null,3,2016,9,137,null,2336,907,147,null,null,null,414,9060,2152,null,204,null,6,17254,null,61,15,null,null,49.0,8,77,26.0,null,98,3613,42,207,104,null,null,58,60,14123,13890,null,1551,null,18.0,null,30.0,19,61,null,207,null,null,null,null,null,147,34,6,78,null,116,16,4,49.0,null,105,null,19,null,null,null,null,null,798,null,null,1551,null,null,207,null,null,"211011446",151,null,825,null,51,null,null,null,null,null,null,null,37,null,"Boronia",180,null,12,75.0,null,4569,462,null,null,null,44,5,26,null
null,null,45,84,67,null,null,null,null,2016,6,91,null,1878,467,33,null,null,null,253,5430,1562,null,174,null,3,11806,null,48,4,null,null,25.0,3,44,1.0,null,55,2922,19,88,48,null,null,32,55,9429,9413,null,815,null,19.0,null,6.0,12,27,1,131,null,null,null,null,null,79,12,7,42,null,60,12,3,25.0,null,30,null,14,null,null,null,null,null,518,null,null,815,null,null,88,null,null,"211011447",53,null,508,null,45,null,null,null,null,null,null,null,30,null,"Ferntree Gully (North)",134,null,3,26.0,null,3442,286,null,null,null,40,null,17,null
null,null,28,163,34,null,null,null,3,2016,null,78,null,1173,496,20,null,null,null,188,3565,825,null,78,null,3,7977,null,42,7,null,null,20.0,8,27,null,null,38,2047,16,40,104,null,null,18,20,6560,6712,null,806,null,14.0,null,5.0,5,27,null,123,null,null,null,null,null,90,8,11,30,null,78,10,3,20.0,null,21,null,10,null,null,null,null,null,283,null,null,806,null,null,40,null,null,"211031268",36,null,262,null,28,null,null,null,null,null,null,null,23,null,"Ringwood North",106,null,3,20.0,null,2361,262,null,null,null,20,null,6,null
null,null,16,28,19,null,null,null,null,2016,null,22,null,474,179,null,null,null,null,113,1840,437,null,41,null,null,3503,null,3,3,null,null,4.0,null,13,null,null,12,734,9,9,20,null,null,9,9,2868,2820,null,291,null,4.0,null,null,5,8,null,37,null,null,null,null,null,29,3,4,15,null,14,3,null,5.0,null,12,null,4,null,null,null,null,null,162,null,null,291,null,null,9,null,null,"211011449",18,null,168,null,9,null,null,null,null,null,null,null,8,null,"The Basin",35,null,null,5.0,null,928,97,null,null,null,10,null,5,null
null,null,44,106,118,null,null,null,null,2016,4,79,null,1690,575,76,null,null,null,304,5249,1294,3,120,null,5,11394,null,68,9,null,null,39.0,3,42,5.0,null,63,2924,19,130,68,null,null,48,54,9277,9309,null,1040,null,17.0,null,22.0,11,40,1,155,null,null,null,null,null,111,20,5,80,null,84,5,3,40.0,null,46,null,10,null,null,null,null,null,469,null,null,1040,null,null,130,null,null,"211031450",98,null,440,null,45,null,null,null,null,null,null,null,48,null,"Croydon  East",113,null,4,45.0,null,3219,350,null,null,null,29,null,13,null
null,null,53,112,185,null,null,null,null,2016,39,103,null,2586,657,7,null,null,null,307,5571,2039,null,357,null,4,11872,null,16,14,null,null,9.0,4,52,3.0,null,75,2999,23,25,76,null,null,15,18,8762,8620,null,1312,null,8.0,null,2.0,11,110,null,136,null,null,null,null,null,85,71,10,91,null,120,9,10,10.0,null,227,null,4,null,null,null,null,null,449,null,null,1312,null,null,25,null,null,"211031263",210,null,614,null,48,null,null,null,null,null,null,null,24,null,"Bayswater North",136,null,3,13.0,null,3286,379,null,null,null,31,8,136,null
null,null,30,164,45,null,null,null,3,2016,null,105,null,1046,617,2,null,null,null,148,3779,671,null,30,null,41,8935,null,64,7,null,null,15.0,4,50,21.0,null,68,2414,11,33,102,null,null,36,31,7640,7939,null,956,null,14.0,null,1.0,12,51,null,140,null,null,null,null,null,102,3,9,26,null,122,16,null,16.0,null,21,null,18,null,null,null,null,null,220,null,null,956,null,null,33,null,null,"211041273",53,null,277,null,37,null,null,null,null,null,null,null,19,null,"Vermont South",142,null,3,36.0,null,2741,282,null,null,null,31,null,null,null
null,null,28,89,30,null,null,null,null,2016,4,89,null,1224,516,10,null,null,null,258,3581,992,null,83,null,5,7718,null,31,5,null,null,71.0,3,24,10.0,null,45,1858,16,279,86,null,null,21,269,6130,6191,null,804,null,69.0,null,2.0,7,27,1,128,null,null,null,null,null,90,11,20,28,null,93,8,4,72.0,null,20,null,4,null,null,null,null,null,380,null,null,804,null,null,279,null,null,"211051275",59,null,370,null,32,null,null,null,null,null,null,null,15,null,"Chirnside Park",105,null,3,81.0,null,2255,215,null,null,null,17,null,7,null
null,null,29,63,43,null,null,null,null,2016,5,41,null,1072,320,8,null,null,null,195,3050,946,null,106,null,3,5883,null,10,3,null,null,10.0,null,20,1.0,null,30,1214,12,24,31,null,null,4,16,4522,4352,null,542,null,7.0,null,3.0,12,18,null,53,null,null,null,null,null,39,6,11,34,null,36,3,3,11.0,null,29,null,12,null,null,null,null,null,397,null,null,542,null,null,24,null,null,"211051280",31,null,302,null,20,null,null,null,null,null,null,null,9,null,"Montrose",58,null,5,12.0,null,1612,183,null,null,null,14,null,13,null
null,null,66,180,46,null,null,null,3,2016,6,144,null,2197,821,25,null,null,null,498,7925,2065,4,106,null,4,16275,null,49,9,null,null,36.0,3,70,1.0,null,66,3767,26,133,78,null,null,39,108,13234,13138,null,1353,null,30.0,null,5.0,11,41,null,205,null,null,null,null,null,142,13,16,65,null,88,7,4,36.0,null,40,null,21,null,null,null,null,null,853,null,null,1353,null,null,133,null,null,"211051281",63,null,843,null,60,null,null,null,null,null,null,null,30,null,"Mooroolbark",182,null,6,37.0,null,4566,450,null,null,null,40,5,5,null
null,null,35,69,66,null,null,null,null,2016,13,74,null,1589,443,4,null,null,null,316,4516,1448,3,107,null,null,8218,null,12,9,null,null,8.0,null,27,null,null,41,1541,24,21,39,null,null,17,17,6120,5930,null,767,null,7.0,null,1.0,3,20,1,92,null,null,null,null,null,65,8,12,39,null,52,4,null,8.0,null,46,null,13,null,null,null,null,null,598,null,null,767,null,null,21,null,null,"211051283",37,null,529,null,32,null,null,null,null,null,null,null,22,null,"Mount Evelyn",89,null,null,8.0,null,2126,275,null,null,null,17,3,10,null
null,null,113,81,35,null,null,null,null,2016,null,116,null,1076,544,null,null,null,null,218,5058,831,null,89,null,6,9990,null,38,5,null,null,4.0,3,51,1.0,null,50,2054,16,13,35,null,null,28,13,8418,8681,null,815,null,4.0,null,null,12,36,null,145,null,null,null,null,null,105,9,3,39,null,55,7,null,5.0,null,33,null,14,null,null,null,null,null,297,null,null,815,null,null,13,null,null,"212021454",42,null,500,null,42,null,null,null,null,null,null,null,25,null,"Endeavour Hills  South",137,null,null,5.0,null,2884,227,null,null,null,17,null,14,null
null,null,31,123,34,null,null,null,null,2016,4,83,null,1229,415,null,null,null,null,195,4202,1052,null,62,null,3,7981,null,36,15,null,null,5.0,null,42,null,null,40,1570,21,10,38,null,null,26,10,6385,6330,null,693,null,5.0,null,null,9,18,null,86,null,null,null,null,null,55,6,11,32,null,29,5,null,5.0,null,20,null,14,null,null,null,null,null,455,null,null,693,null,null,10,null,null,"211051284",32,null,363,null,23,null,null,null,null,null,null,null,16,null,"Upwey  Tecoma",101,null,null,6.0,null,2201,239,null,null,null,18,3,7,null
null,null,56,109,47,null,null,null,null,2016,null,57,null,930,468,3,null,null,null,164,3757,723,null,108,null,null,7765,null,21,10,null,null,3.0,3,31,6.0,null,46,1757,19,7,70,null,null,21,4,6564,6605,null,764,null,3.0,null,1.0,6,28,null,89,null,null,null,null,null,61,18,9,31,null,78,8,3,4.0,null,34,null,17,null,null,null,null,null,203,null,null,764,null,null,7,null,null,"212041313",38,null,277,null,24,null,null,null,null,null,null,null,47,null,"Dingley Village",84,null,7,9.0,null,2242,233,null,null,null,19,3,13,null
null,null,162,67,68,null,null,null,null,2016,6,77,null,1955,547,105,null,null,null,209,6431,1585,null,214,null,null,13863,null,22,10,null,null,130.0,4,45,29.0,null,32,3360,31,505,29,null,null,34,400,11171,11265,null,779,null,107.0,null,23.0,13,19,null,195,null,null,null,null,null,137,6,5,49,null,23,8,3,130.0,null,28,null,7,null,null,null,null,null,609,null,null,779,null,null,505,null,null,"212031302",20,null,751,null,53,null,null,null,null,null,null,null,42,null,"Cranbourne North",113,null,5,159.0,null,4056,208,null,null,null,27,3,43,null
null,null,65,90,113,null,null,null,null,2016,17,118,null,3602,717,null,null,null,null,366,9318,3391,3,315,null,3,15486,null,42,15,null,null,16.0,4,43,3.0,null,86,2564,77,38,51,null,null,38,38,10749,10276,null,1199,null,16.0,null,null,11,33,3,143,null,null,null,null,null,90,24,149,60,null,62,9,null,17.0,null,61,null,19,null,null,null,null,null,1124,null,null,1199,null,null,38,null,null,"211051286",79,null,1222,null,51,null,null,null,null,null,null,null,110,null,"Yarra Valley",151,null,8,20.0,null,3564,381,null,null,null,31,null,63,null
null,null,90,67,107,null,null,null,null,2016,7,66,null,2678,741,16,null,null,null,305,4790,2013,3,368,null,null,8859,null,12,12,null,null,17.0,3,26,5.0,null,40,1795,22,63,66,null,null,23,47,5707,5564,null,1137,null,14.0,null,3.0,13,30,null,120,null,null,null,null,null,87,7,271,45,null,57,3,4,17.0,null,36,null,32,null,null,null,null,null,632,null,null,1137,null,null,63,null,null,"212011288",78,null,564,null,31,null,null,null,null,null,null,null,46,null,"Bunyip  Garfield",100,null,6,22.0,null,2274,309,null,null,null,30,3,100,null
null,null,207,127,129,null,null,null,4,2016,9,161,null,3696,987,49,null,null,null,506,9630,2853,null,374,null,6,20687,null,66,9,null,null,93.0,7,63,57.0,null,109,4945,54,465,90,null,null,58,416,15971,16155,null,1775,null,83.0,null,10.0,31,50,null,350,null,null,null,null,null,228,35,32,115,null,157,12,6,94.0,null,108,3,15,null,null,null,null,null,976,null,null,1775,null,null,465,null,null,"212011292",171,null,1100,null,114,null,null,null,null,null,null,null,42,null,"Pakenham  South",230,null,8,150.0,null,6096,582,null,null,null,56,12,95,null
null,null,89,103,50,null,null,null,null,2016,4,74,null,1270,512,null,null,null,null,244,4432,1015,null,113,null,3,9419,null,31,6,null,null,1.0,3,45,4.0,null,31,2214,14,2,72,null,null,27,2,7698,7789,null,820,null,1.0,null,null,11,23,null,116,null,null,null,null,null,87,5,5,36,null,41,3,3,1.0,null,29,null,8,null,null,null,null,null,379,null,null,820,null,null,2,null,null,"212031457",36,null,469,null,24,null,null,null,null,null,null,null,27,null,"Narre Warren South (East)",93,null,3,5.0,null,2771,264,null,null,null,16,null,28,null
null,null,95,307,77,null,null,null,null,2016,3,167,null,2699,1281,8,null,null,null,473,6802,1807,3,120,null,9,17539,null,146,23,null,null,28.0,5,78,56.0,null,137,5221,30,49,217,null,null,59,41,14204,14766,null,2137,null,25.0,null,3.0,28,76,null,330,null,null,null,null,null,227,22,39,103,null,252,8,14,28.0,null,61,null,23,null,null,null,null,null,697,null,null,2137,null,null,49,null,null,"212021293",172,null,645,null,96,null,null,null,null,null,null,null,25,null,"Berwick  North",227,null,3,85.0,null,5515,655,null,null,null,56,4,14,null
null,null,119,206,80,null,null,null,3,2016,3,191,null,2813,900,27,null,null,null,402,7050,1890,null,128,null,9,18143,null,86,12,null,null,80.0,3,69,6.0,null,91,5390,32,286,82,null,null,42,259,14666,15237,null,1427,null,73.0,null,7.0,21,42,null,259,null,null,null,null,null,180,10,19,65,null,72,14,5,80.0,null,35,null,23,null,null,null,null,null,731,null,null,1427,null,null,286,null,null,"212021294",74,null,672,null,79,null,null,null,null,null,null,null,26,null,"Berwick  South",229,null,8,86.0,null,5700,442,null,null,null,39,12,16,null
null,null,110,59,31,null,null,null,null,2016,null,72,null,943,507,12,null,null,null,226,4437,728,null,79,null,6,8763,null,29,8,null,null,8.0,null,58,null,null,35,1802,14,26,40,null,null,23,14,7384,7615,null,743,null,6.0,null,2.0,10,27,null,124,null,null,null,null,null,107,6,null,41,null,42,4,3,8.0,null,14,null,7,null,null,null,null,null,261,null,null,743,null,null,26,null,null,"212021453",29,null,439,null,17,null,null,null,null,null,null,null,21,null,"Endeavour Hills  North",88,null,3,9.0,null,2529,198,null,null,null,11,null,12,null
null,null,217,88,68,null,null,null,null,2016,17,146,null,1160,801,52,null,null,null,207,4215,878,null,200,null,4,8432,null,33,5,null,null,23.0,3,79,13.0,null,95,1927,5,88,49,null,null,45,36,6904,7042,null,1287,null,11.0,null,12.0,26,111,null,238,null,null,null,null,null,182,35,4,95,null,108,4,3,23.0,null,96,null,8,null,null,null,null,null,170,null,null,1287,null,null,88,null,null,"212041310",118,null,410,null,49,null,null,null,null,null,null,null,33,null,"Clayton South",190,null,3,36.0,null,2309,337,null,null,null,40,5,19,null
null,null,190,59,49,null,null,null,null,2016,3,89,null,713,477,51,null,null,null,106,4583,638,null,90,null,8,8087,null,37,5,null,null,14.0,null,52,12.0,null,38,1407,18,68,26,null,null,30,17,6990,7100,null,653,null,4.0,null,10.0,14,21,1,166,null,null,null,null,null,136,3,3,20,null,28,4,3,14.0,null,16,null,7,null,null,null,null,null,150,null,null,653,null,null,68,null,null,"212041459",27,null,380,null,29,null,null,null,null,null,null,null,29,null,"Noble Park  East",108,null,3,26.0,null,2089,149,null,null,null,22,6,10,null
null,null,81,31,38,null,null,null,null,2016,null,60,null,542,291,2,null,null,null,86,3020,458,3,76,null,6,5393,null,13,4,null,null,4.0,3,27,6.0,null,33,979,12,11,18,null,null,20,9,4603,4675,null,481,null,4.0,null,1.0,4,35,null,85,null,null,null,null,null,62,26,4,19,null,49,3,5,4.0,null,30,null,9,null,null,null,null,null,98,null,null,481,null,null,11,null,null,"212041316",46,null,260,null,20,null,null,null,null,null,null,null,24,null,"Noble Park North",70,null,3,10.0,null,1392,123,null,null,null,13,null,12,null
null,null,205,60,73,null,null,null,null,2016,4,122,null,1067,550,40,null,null,null,138,6862,956,null,134,null,13,12109,null,34,8,null,null,11.0,5,52,1.0,null,48,2106,26,51,44,null,null,33,11,10467,10633,null,808,null,3.0,null,7.0,13,19,1,181,null,null,null,null,null,131,3,17,46,null,42,3,3,12.0,null,48,null,5,null,null,null,null,null,224,null,null,808,null,null,51,null,null,"212041460",42,null,570,null,45,null,null,null,null,null,null,null,43,null,"Noble Park  West",154,null,3,12.0,null,3129,213,null,null,null,30,3,16,null
null,null,93,207,52,null,null,null,null,2016,null,138,null,1391,956,167,null,null,null,240,5454,895,null,51,null,28,12303,null,105,15,null,null,86.0,10,64,19.0,null,116,3158,20,256,113,null,null,94,89,10600,10915,null,1506,null,41.0,null,45.0,27,89,1,262,null,null,null,null,null,193,26,8,76,null,157,12,7,86.0,null,51,null,31,null,null,null,null,null,332,null,null,1506,null,null,256,null,null,"212051319",121,null,317,null,61,null,null,null,null,null,null,null,38,null,"Ashwood  Chadstone",194,null,null,106.0,null,3691,404,null,null,null,50,3,null,null
null,null,151,263,273,null,null,null,3,2016,89,184,null,4318,1159,10,null,null,null,314,7041,2066,3,413,null,35,21788,null,114,11,null,null,13.0,10,110,58.0,null,139,9394,16,41,141,null,null,74,31,16930,18285,null,2043,null,11.0,null,3.0,36,163,1,299,null,null,null,null,null,204,112,10,70,null,236,21,5,14.0,null,130,3,29,null,null,null,null,null,422,null,null,2043,null,null,41,null,null,"212051325",241,null,639,null,83,null,null,null,null,null,null,null,88,null,"Mulgrave",241,null,5,72.0,null,5347,526,null,null,null,46,14,136,null
null,null,159,325,128,null,null,null,null,2016,16,241,null,2039,1513,174,null,null,null,390,7459,1580,null,153,null,10,15835,null,103,30,null,null,71.0,4,117,16.0,null,249,3844,18,243,200,null,null,118,69,13151,13436,null,2632,null,30.0,null,41.0,42,210,1,416,null,null,null,null,null,298,68,11,158,null,280,19,9,72.0,null,168,null,41,null,null,null,null,null,394,null,null,2632,null,null,243,null,null,"212051326",316,null,682,null,106,null,null,null,null,null,null,null,100,null,"Oakleigh  Huntingdale",317,null,5,88.0,null,4552,733,null,null,null,66,13,10,null
null,null,295,98,90,null,null,null,null,2016,9,178,null,2294,990,48,null,null,null,323,7561,1605,null,243,null,5,17720,null,61,8,null,null,17.0,10,85,100.0,null,111,4843,19,81,69,null,null,71,33,14737,14942,null,1551,null,9.0,null,8.0,22,83,null,349,null,null,null,null,null,256,54,9,64,null,141,8,5,17.0,null,70,3,16,null,null,null,null,null,662,null,null,1551,null,null,81,null,null,"213011330",99,null,724,null,82,null,null,null,null,null,null,null,42,null,"Deer Park  Derrimut",240,null,6,116.0,null,5314,405,null,null,null,59,10,108,null
null,null,129,24,36,null,null,null,null,2016,5,70,null,709,304,null,null,null,null,109,5386,711,null,69,null,null,9245,null,17,null,null,null,7.0,null,25,null,null,21,1519,9,31,6,null,null,12,31,8038,8167,null,421,null,7.0,null,null,7,6,null,100,null,null,null,null,null,81,3,3,22,null,10,3,5,7.0,null,16,null,3,null,null,null,null,null,198,null,null,421,null,null,31,null,null,"213011333",12,null,499,null,20,null,null,null,null,null,null,null,32,null,"Kings Park (Vic.)",90,null,6,7.0,null,2337,103,null,null,null,15,3,18,null
null,null,283,74,50,null,null,null,null,2016,7,151,null,979,775,129,null,null,null,236,7537,989,null,96,null,null,12881,null,69,null,null,null,32.0,3,66,2.0,null,87,2095,12,182,37,null,null,47,53,11206,11383,null,1149,null,11.0,null,21.0,13,29,null,266,null,null,null,null,null,195,null,17,58,null,60,3,6,33.0,null,44,null,12,null,null,null,null,null,274,null,null,1149,null,null,182,null,null,"213011334",64,null,698,null,63,null,null,null,null,null,null,null,45,null,"St Albans  North",185,null,3,35.0,null,3244,314,null,null,null,30,3,25,null
null,null,126,96,83,null,null,null,null,2016,11,119,null,1950,680,158,null,null,null,228,5638,1283,3,325,null,4,10937,null,44,15,null,null,46.0,7,39,41.0,null,98,2239,14,215,58,null,null,56,57,8567,8389,null,1138,null,13.0,null,33.0,20,78,null,230,null,null,null,null,null,157,47,9,53,null,123,16,3,46.0,null,67,null,8,null,null,null,null,null,391,null,null,1138,null,null,215,null,null,"213021343",97,null,464,null,67,null,null,null,null,null,null,null,48,null,"Altona North",158,null,10,88.0,null,3044,313,null,null,null,27,3,393,null
null,null,158,48,33,null,null,null,null,2016,3,83,null,1013,470,45,null,null,null,172,3818,803,null,104,null,null,8451,null,33,9,null,null,11.0,null,36,null,null,25,2033,8,60,21,null,null,25,15,7090,7157,null,680,null,3.0,null,7.0,9,25,null,138,null,null,null,null,null,104,10,4,31,null,43,3,3,11.0,null,19,null,3,null,null,null,null,null,305,null,null,680,null,null,60,null,null,"213011339",37,null,355,null,30,null,null,null,null,null,null,null,14,null,"Sydenham",103,null,3,11.0,null,2597,160,null,null,null,17,5,24,null
null,null,235,82,145,null,null,null,3,2016,26,148,null,1861,862,49,null,null,null,240,6813,1506,null,324,null,8,12943,null,26,5,null,null,37.0,9,70,26.0,null,83,2545,17,181,53,null,null,52,132,10510,10510,null,1469,null,29.0,null,8.0,34,144,null,256,null,null,null,null,null,173,72,10,52,null,177,15,11,38.0,null,153,null,7,null,null,null,null,null,269,null,null,1469,null,null,182,null,null,"213011338",192,null,618,null,73,null,null,null,null,null,null,null,71,null,"Sunshine West",189,null,16,64.0,null,3588,343,null,null,null,36,14,75,null
null,null,179,149,53,null,null,null,null,2016,5,122,null,1685,948,3,null,null,null,337,6590,1310,null,148,null,7,13962,null,72,21,null,null,6.0,4,61,5.0,null,95,3088,12,12,129,null,null,62,9,11736,11902,null,1465,null,6.0,null,null,22,49,1,207,null,null,null,null,null,160,23,6,48,null,148,8,null,7.0,null,48,null,22,null,null,null,null,null,467,null,null,1465,null,null,12,null,null,"213011340",97,null,555,null,50,null,null,null,null,null,null,null,23,null,"Taylors Lakes",159,null,12,12.0,null,4276,399,null,null,null,30,3,42,null
null,null,46,30,15,null,null,null,3,2016,null,24,null,443,156,null,null,null,null,48,1858,349,null,41,null,null,3642,null,7,3,null,null,1.0,3,13,null,null,27,798,6,4,11,null,null,12,4,3031,3049,null,263,null,1.0,null,null,5,4,null,50,null,null,null,null,null,27,null,null,14,null,22,3,null,1.0,null,8,null,5,null,null,null,null,null,145,null,null,263,null,null,4,null,null,"213021345",20,null,176,null,19,null,null,null,null,null,null,null,6,null,"Seabrook",35,null,null,1.0,null,987,91,null,null,null,5,3,31,null
null,null,152,232,49,null,null,null,null,2016,4,137,null,1039,1013,1169,null,null,null,117,4442,764,null,81,null,5,8992,null,161,34,null,null,368.0,5,86,26.0,null,217,2083,15,1190,107,null,null,121,21,7709,7640,null,1701,null,10.0,null,358.0,25,81,2,342,null,null,null,null,null,239,38,9,78,null,177,16,13,369.0,null,51,null,40,null,null,null,null,null,338,null,null,1701,null,null,1190,null,null,"213031348",175,null,304,null,84,null,null,null,null,null,null,null,63,null,"Footscray",197,null,4,396.0,null,2466,485,null,null,null,50,4,38,null
null,null,157,92,104,null,null,null,3,2016,12,140,null,2536,743,112,null,null,null,177,6432,1145,null,162,null,6,13957,null,62,17,null,null,40.0,6,63,11.0,null,125,3567,1386,173,55,null,null,59,61,10940,10611,null,1188,null,18.0,null,22.0,22,65,null,278,null,null,null,null,null,192,25,8,80,null,118,11,10,41.0,null,56,null,25,null,null,null,null,null,323,null,null,1188,null,null,174,null,null,"213031347",95,null,505,null,84,null,null,null,null,null,null,null,110,null,"Braybrook",189,null,null,52.0,null,3950,329,null,null,null,40,3,104,null
